"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-05-25 ~ 2026-05-24"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"66921","서울특별시 동작구 신대방동","360-17","0360","0017","신동아","48.1800","202506","24","54,900","-","11","개인","개인","1993","여의대방로22아길 22","-","중개거래","서울 동작구","25.09.11"
"66922","서울특별시 서초구 반포동","30-26","0030","0026","반포리체","84.9670","202506","24","418,000","103","5","개인","개인","2010","고무래로 35","-","중개거래","서울 강남구, 서울 서초구","25.09.25"
"66923","서울특별시 동작구 노량진동","332","0332","0000","쌍용예가","59.9570","202506","24","129,500","103","13","개인","개인","2010","장승배기로16길 134","-","중개거래","서울 동작구","25.08.29"
"66924","서울특별시 동작구 노량진동","330","0330","0000","삼익","58.9600","202506","24","79,800","-","9","개인","개인","2001","만양로 84","-","중개거래","서울 동작구","25.08.21"
"66925","서울특별시 동작구 노량진동","325","0325","0000","신동아리버파크","84.8800","202506","24","135,000","701","19","개인","개인","2001","만양로 19","-","중개거래","서울 동작구","25.07.01"
"66926","서울특별시 동작구 상도동","533","0533","0000","힐스테이트 상도 프레스티지","120.9360","202506","24","174,500","214","8","개인","개인","2013","상도로 346-2","-","중개거래","서울 동작구","25.09.22"
"66927","서울특별시 영등포구 신길동","365","0365","0000","우성1","83.6400","202506","24","103,000","101","10","개인","개인","1986","도신로 68","-","중개거래","서울 영등포구","25.09.23"
"66928","서울특별시 영등포구 양평동3가","102","0102","0000","우림루미아트","84.9100","202506","24","100,000","102","10","개인","개인","2004","선유로33길 23","-","중개거래","서울 영등포구","25.10.31"
"66929","서울특별시 관악구 봉천동","1706","1706","0000","봉천우성","114.7800","202506","24","95,000","103","9","개인","개인","2000","관악로30길 12","-","중개거래","서울 관악구","25.10.31"
"66930","서울특별시 관악구 봉천동","1708","1708","0000","두산","114.9900","202506","24","116,800","110","19","개인","개인","2000","봉천로 387","-","중개거래","서울 관악구","25.10.24"
"66931","서울특별시 관악구 봉천동","1703","1703","0000","봉천동아","114.6900","202506","24","99,000","103","7","개인","개인","2000","관악로 285","-","중개거래","서울 관악구","25.10.17"
"66932","서울특별시 관악구 봉천동","1718","1718","0000","벽산블루밍","59.9900","202506","24","77,000","206","18","개인","개인","2005","은천로 93","-","중개거래","경기 하남시, 서울 관악구","25.08.29"
"66933","서울특별시 관악구 봉천동","1716","1716","0000","벽산타운II","79.2800","202506","24","77,000","501","5","개인","개인","2003","구암5가길 49","-","중개거래","서울 관악구","25.08.13"
"66934","서울특별시 관악구 봉천동","1718","1718","0000","벽산블루밍","84.9900","202506","24","85,800","108","11","개인","개인","2005","은천로 93","-","중개거래","서울 관악구","25.09.19"
"66935","서울특별시 관악구 봉천동","1712","1712","0000","관악드림(동아)","84.9600","202506","24","97,000","114","11","개인","개인","2003","성현로 80","-","중개거래","서울 관악구","25.08.13"
"66936","서울특별시 관악구 봉천동","1733","1733","0000","e편한세상서울대입구2차","59.8500","202506","24","104,000","505","1","개인","개인","2020","참숯1길 19","-","중개거래","서울 관악구","25.09.10"
"66937","서울특별시 관악구 봉천동","1706","1706","0000","봉천우성","59.7600","202506","24","73,500","108","10","개인","개인","2000","관악로30길 12","-","중개거래","서울 관악구, 서울 광진구","25.09.08"
"66938","서울특별시 관악구 봉천동","1560-61","1560","0061","서울대입구아이원(1560-61)","113.5300","202506","24","112,500","101","3","개인","개인","2006","청룡길 78","-","중개거래","서울 관악구","25.09.02"
"66939","서울특별시 관악구 신림동","1746","1746","0000","힐스테이트뉴포레","59.9882","202506","24","113,500","107","16","개인","개인","2022","조원로 25","-","중개거래","서울 관악구","25.08.22"
"66940","서울특별시 관악구 신림동","1714","1714","0000","삼성산주공(주공3단지)","83.2100","202506","24","58,500","302","20","개인","개인","2000","호암로 399","-","중개거래","서울 관악구","25.08.12"
"66941","서울특별시 송파구 거여동","697","0697","0000","송파시그니처롯데캐슬","84.9800","202506","24","165,000","114","8","개인","개인","2021","거마로 56","-","중개거래","서울 금천구, 서울 송파구","25.09.01"
"66942","서울특별시 강남구 도곡동","467-18","0467","0018","우성캐릭터빌","161.8500","202506","24","228,000","-","15","개인","개인","1998","언주로 122","-","중개거래","서울 강남구","25.10.01"
"66943","서울특별시 강남구 도곡동","467-7","0467","0007","아카데미스위트1","122.0700","202506","24","280,000","에이","33","개인","개인","2004","언주로30길 21","-","중개거래","서울 강남구","25.10.16"
"66944","서울특별시 강남구 도곡동","467-7","0467","0007","아카데미스위트1","122.0700","202506","24","260,000","에이","29","개인","개인","2004","언주로30길 21","-","중개거래","서울 강남구","25.12.29"
"66945","서울특별시 강동구 명일동","15","0015","0000","삼익그린2차","54.8100","202506","24","135,000","607","8","개인","개인","1984","고덕로 210","-","중개거래","서울 강동구","25.08.25"
"66946","서울특별시 강동구 명일동","56","0056","0000","현대(고덕)","84.9100","202506","24","146,000","12","8","개인","개인","1986","동남로71길 41","-","중개거래","서울 강동구","25.10.13"
"66947","서울특별시 강동구 명일동","15","0015","0000","삼익그린2차","66.8700","202506","24","153,000","301","8","개인","개인","1983","고덕로 210","-","중개거래","서울 강동구","25.10.27"
"66948","서울특별시 강동구 명일동","15","0015","0000","삼익그린2차","84.7550","202506","24","185,000","506","12","개인","개인","1983","고덕로 210","-","중개거래","서울 강동구, 서울 송파구","25.11.10"
"66949","서울특별시 송파구 가락동","478","0478","0000","송파동부쎈트레빌","84.9800","202506","24","168,000","103","8","개인","개인","2004","송파대로37길 29","-","중개거래","서울 송파구","25.08.19"
"66950","서울특별시 송파구 가락동","140","0140","0000","가락(1차)쌍용아파트","59.9200","202506","24","137,000","205","24","개인","개인","1997","동남로 193","-","중개거래","서울 송파구","25.09.26"
"66951","서울특별시 송파구 가락동","138","0138","0000","가락미륭아파트","83.5800","202506","24","145,000","101","15","개인","개인","1986","동남로11길 4","-","중개거래","서울 송파구","25.09.29"
"66952","서울특별시 송파구 송파동","162","0162","0000","송파삼성래미안아파트","79.7000","202506","24","173,000","105","13","개인","개인","2001","오금로32길 14","-","중개거래","서울 송파구","25.08.28"
"66953","서울특별시 강남구 대치동","1027","1027","0000","래미안대치팰리스","84.9800","202506","24","438,000","106","19","개인","개인","2015","삼성로51길 37","-","중개거래","서울 강남구","25.08.28"
"66954","서울특별시 송파구 문정동","145","0145","0000","문정시영","39.6900","202506","24","63,300","6","2","개인","개인","1989","송이로31길 56","-","중개거래","서울 송파구","25.08.18"
"66955","서울특별시 송파구 문정동","656","0656","0000","힐스테이트e편한세상문정","59.9400","202506","24","125,000","111","16","개인","개인","2024","송이로31길 20","-","중개거래","서울 송파구","25.07.03"
"66956","서울특별시 송파구 가락동","913","0913","0000","헬리오시티","84.9800","202506","24","265,000","414","2","개인","개인","2018","송파대로 345","-","중개거래","서울 송파구","25.10.15"
"66957","서울특별시 송파구 오금동","29","0029","0000","쌍용스윗닷홈1단지","84.9400","202506","24","124,000","101","8","개인","개인","2005","양재대로72길 42","-","중개거래","서울 송파구","25.10.23"
"66958","서울특별시 강남구 역삼동","745-13","0745","0013","동원스위트뷰역삼","84.8300","202506","24","119,500","1","1","개인","개인","2017","역삼로19길 25","-","중개거래","서울 강남구","25.08.29"
"66959","서울특별시 송파구 송파동","162","0162","0000","송파삼성래미안아파트","126.4000","202506","24","187,000","103","8","개인","개인","2001","오금로32길 14","-","중개거래","서울 송파구","25.08.28"
"66960","서울특별시 송파구 송파동","166","0166","0000","가락삼익맨숀","127.8080","202506","24","242,000","209","9","개인","개인","1984","오금로32길 5","-","중개거래","서울 송파구","25.08.28"
"66961","서울특별시 강남구 역삼동","720-25","0720","0025","대우디오빌","39.1300","202506","24","35,000","-","7","개인","개인","2002","언주로 427","-","중개거래","서울 서초구","25.09.01"
"66962","서울특별시 강남구 청담동","127-31","0127","0031","청담현대3차아파트","109.5300","202506","24","400,000","104","21","개인","개인","1999","도산대로101길 29","-","중개거래","서울 강남구","25.08.29"
"66963","서울특별시 송파구 마천동","304","0304","0000","마천동금호타운1","59.9300","202506","24","87,000","-","18","개인","개인","1998","마천로57길 16","20250626","중개거래","서울 송파구","-"
"66964","서울특별시 송파구 풍납동","251-2","0251","0002","토성현대","49.1400","202506","24","56,500","101","2","개인","개인","1986","풍성로14길 19","-","중개거래","서울 송파구","25.07.31"
"66965","서울특별시 송파구 풍납동","509","0509","0000","씨티극동1","114.6300","202506","24","132,000","101","12","개인","개인","1998","한가람로 478","-","중개거래","서울 송파구","25.09.26"
"66966","서울특별시 송파구 풍납동","514","0514","0000","잠실올림픽공원아이파크","109.9800","202506","24","245,000","103","4","개인","개인","2019","올림픽로43길 34","-","중개거래","서울 송파구","25.09.24"
"66967","서울특별시 송파구 잠실동","22","0022","0000","리센츠","59.9900","202506","24","279,000","-","7","개인","개인","2008","올림픽로 135","20250625","중개거래","서울 송파구","-"
"66968","서울특별시 송파구 잠실동","40","0040","0000","갤러리아팰리스","122.9890","202506","24","267,000","A","24","개인","개인","2005","올림픽로 212","-","중개거래","서울 송파구","25.08.12"
"66969","서울특별시 송파구 잠실동","22","0022","0000","리센츠","98.5500","202506","24","377,000","234","7","개인","개인","2008","올림픽로 135","-","중개거래","서울 송파구","25.10.22"
"66970","서울특별시 송파구 잠실동","44","0044","0000","레이크팰리스","59.9700","202506","24","250,000","103","23","개인","개인","2006","잠실로 88","-","중개거래","서울 송파구","25.09.30"
"66971","서울특별시 송파구 잠실동","22","0022","0000","리센츠","59.9900","202506","24","279,000","237","7","개인","개인","2008","올림픽로 135","-","중개거래","서울 송파구","25.10.10"
"66972","서울특별시 송파구 잠실동","35","0035","0000","트리지움","114.7000","202506","24","359,000","335","26","개인","개인","2007","잠실로 62","-","중개거래","경기 성남시 분당구, 서울 송파구","25.08.29"
